,Unnamed: 0,Interval,Utc,FrontBP,SteerAng,Battery,AccelX,AccelY,AccelZ,Yaw,Pitch,Roll,Gsum,GsumMax,GsumPct,RPM,TPS,InjectorPW,Baro,MAP,Lambda,IAT,EngineTemp,EOP,EOT,WSFR,WSFL,WSRR,WSRL,TCSet,TCSlip,TCComp,TCCut,Analog8,OilTemp,AA_On,ThermLF1,ThermLF2,ThermRR1,ThermRR2,ThermLF3,ThermLF4,ThermLF5,ThermLF6,ThermLF7,ThermLF8,ThermRR3,ThermRR4,ThermRR5,ThermRR6,ThermRR7,ThermRR8,AA_LowDrag,Gear,AA_On1,AA_LowDrag1,Fuel_Mix,AA_Packages,Latitude,Longitude,Speed,Altitude,GPSSats,GPSQual,GPSDOP,run,x,y,label
3023,15128,2022281,1746076799916,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,19.0,20.0,0.0,49.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994118,-76.938957,31.14,26.4,30.0,3.0,0.9,rc_1,31.7879815900756,-32.814693086169775,unlabeled
3024,15133,2022381,1746076800008,0.0,118.0,13.88,-0.06,-0.25,1.07,-20.0,0.0,-2.0,1.1,1.39,79.0,6620.0,9.0,2.99,15.0,10.33,0.953,73.6,196.0,38.1,5.0,19.0,0.0,20.0,20.0,0.0,50.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994114,-76.938957,30.85,26.4,30.0,3.0,0.9,rc_1,31.7879815900756,-33.258754473314276,unlabeled
3025,15138,2022481,1746076800116,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,20.0,19.0,0.0,17.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994106,-76.938957,31.08,26.4,30.0,3.0,0.9,rc_1,31.7879815900756,-34.146877248392094,unlabeled
3026,15143,2022581,1746076800216,0.0,120.0,,0.02,0.14,1.05,4.0,-1.0,-3.0,1.06,1.39,76.0,6626.0,8.5,2.92,,10.17,0.956,73.6,,38.6,5.0,22.0,0.0,21.0,20.0,0.0,33.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994095,-76.938957,31.42,26.4,30.0,3.0,0.9,rc_1,31.7879815900756,-35.36804606402549,unlabeled
3027,15148,2022681,1746076800318,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,21.0,19.0,0.0,240.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994091,-76.93895,31.81,26.4,30.0,3.0,0.9,rc_1,32.394414677406616,-35.8121074519588,unlabeled
3028,15153,2022781,1746076800418,0.0,120.0,,0.05,0.52,1.06,24.0,-3.0,-3.0,1.18,1.18,100.0,6748.0,8.3,3.01,,10.05,0.953,73.6,,38.5,5.0,21.0,0.0,21.0,19.0,0.0,19.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.99408,-76.93895,32.77,26.4,30.0,3.0,0.9,rc_1,32.394414677406616,-37.0332762675922,unlabeled
3029,15158,2022881,1746076800518,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,21.0,20.0,0.0,35.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994076,-76.938942,32.57,26.4,30.0,3.0,0.9,rc_1,33.08748106398303,-37.4773376547367,unlabeled
3030,15163,2022981,1746076800617,0.0,121.0,,0.08,0.59,1.14,42.0,-4.0,-3.0,1.29,1.29,100.0,6916.0,3.2,1.94,,9.29,0.953,73.6,,39.3,5.0,23.0,0.0,22.0,20.0,0.0,244.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994068,-76.938942,32.95,26.4,30.0,3.0,0.9,rc_1,33.08748106398303,-38.36546042981452,unlabeled
3031,15168,2023081,1746076800717,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,22.0,18.0,0.0,241.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994057,-76.938942,33.45,26.4,30.0,3.0,0.9,rc_1,33.08748106398303,-39.58662924544791,unlabeled
3032,15173,2023181,1746076800817,0.0,122.0,,-0.05,0.88,1.03,53.0,-5.0,-6.0,1.36,1.44,94.0,5797.0,0.0,1.4,,9.3,0.952,73.6,,35.4,5.0,21.0,0.0,21.0,15.0,0.0,213.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994053,-76.938934,32.48,26.4,30.0,3.0,0.9,rc_1,33.7805474493283,-40.03069063259241,unlabeled
3033,15178,2023281,1746076800917,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,20.0,14.0,0.0,240.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994045,-76.938927,31.5,26.4,30.0,3.0,0.9,rc_1,34.386980536659316,-40.91881340767023,unlabeled
3034,15183,2023381,1746076801009,0.0,121.0,13.82,-0.22,0.89,1.09,60.0,-6.0,-4.0,1.42,1.55,92.0,5777.0,0.0,1.4,15.0,9.3,0.956,73.6,196.0,33.7,5.0,20.0,0.0,19.0,16.0,0.0,223.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994041,-76.938919,29.28,26.4,29.0,3.0,0.9,rc_1,35.08004692323573,-41.36287479481473,unlabeled
3035,15188,2023481,1746076801115,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,18.0,15.0,0.0,253.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994038,-76.938904,28.21,26.4,29.0,3.0,0.9,rc_1,36.37954639714316,-41.69592083537031,unlabeled
3036,15193,2023581,1746076801215,0.0,122.0,,-0.28,1.0,1.14,63.0,-6.0,-1.0,1.54,1.55,99.0,5375.0,0.0,1.4,,9.62,0.952,73.6,,31.9,5.0,18.0,0.0,18.0,15.0,0.0,210.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994034,-76.938904,26.92,26.4,29.0,3.0,0.9,rc_1,36.37954639714316,-42.139982223303626,unlabeled
3037,15198,2023681,1746076801317,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,17.0,14.0,0.0,230.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994034,-76.938896,25.86,26.4,29.0,3.0,0.9,rc_1,37.072612782488434,-42.139982223303626,unlabeled
3038,15203,2023781,1746076801417,0.0,122.0,,-0.26,1.27,1.16,64.0,-7.0,1.0,1.74,1.74,100.0,5038.0,8.3,3.03,,11.21,0.956,73.6,,29.2,5.0,17.0,0.0,17.0,13.0,0.0,201.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994034,-76.938881,26.18,26.4,29.0,3.0,0.9,rc_1,38.37211225639586,-42.139982223303626,unlabeled
3039,15208,2023881,1746076801517,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,17.0,13.0,0.0,206.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994034,-76.938873,25.99,26.4,29.0,3.0,0.9,rc_1,39.06517864174114,-42.139982223303626,unlabeled
3040,15213,2023981,1746076801616,0.0,123.0,,-0.15,1.26,1.09,65.0,-4.0,0.0,1.67,1.7,98.0,5375.0,25.3,3.37,,13.48,0.951,73.6,,30.4,5.0,17.0,0.0,16.0,13.0,0.0,237.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994034,-76.938866,23.6,26.4,29.0,3.0,0.9,rc_1,39.671611729072154,-42.139982223303626,unlabeled
3041,15218,2024081,1746076801716,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,17.0,14.0,0.0,4.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994034,-76.938858,24.01,26.4,29.0,3.0,0.9,rc_1,40.364678115648566,-42.139982223303626,unlabeled
3042,15223,2024181,1746076801816,0.0,121.0,,-0.06,1.06,1.06,61.0,-3.0,1.0,1.5,1.7,88.0,5305.0,31.5,4.25,,13.91,0.956,73.6,,28.6,5.0,17.0,0.0,17.0,14.0,0.0,11.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994034,-76.938858,25.43,26.4,29.0,3.0,0.9,rc_1,40.364678115648566,-42.139982223303626,unlabeled
3043,15228,2024281,1746076801918,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,18.0,17.0,0.0,27.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994038,-76.938843,26.11,26.4,29.0,3.0,0.9,rc_1,41.66417758832486,-41.69592083537031,unlabeled
3044,15233,2024381,1746076802008,0.0,122.0,13.9,0.22,0.23,1.15,58.0,-4.0,-3.0,1.2,1.7,70.0,6103.0,32.9,4.09,15.0,13.59,0.949,73.6,196.0,33.2,5.0,18.0,0.0,19.0,17.0,0.0,26.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994041,-76.938835,27.05,26.4,30.0,3.0,0.9,rc_1,42.35724397490127,-41.36287479481473,unlabeled
3045,15238,2024481,1746076802114,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,19.0,18.0,0.0,25.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994045,-76.938828,29.09,26.4,30.0,3.0,0.9,rc_1,42.963677062232286,-40.91881340767023,unlabeled
3046,15243,2024581,1746076802214,0.0,122.0,,0.25,0.45,1.17,54.0,-4.0,-2.0,1.28,1.7,75.0,6509.0,33.7,4.27,,13.35,0.955,73.6,,35.7,5.0,20.0,0.0,20.0,19.0,0.0,27.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994053,-76.93882,29.77,26.4,30.0,3.0,0.9,rc_1,43.65674344757756,-40.03069063259241,unlabeled
3047,15248,2024681,1746076802316,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,21.0,21.0,0.0,29.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994057,-76.93882,31.42,26.4,30.0,3.0,0.9,rc_1,43.65674344757756,-39.58662924544791,unlabeled
3048,15253,2024781,1746076802416,0.0,122.0,,0.34,0.19,1.1,51.0,-4.0,-2.0,1.17,1.7,69.0,7190.0,32.6,4.32,,13.09,0.954,73.6,,38.9,5.0,21.0,0.0,21.0,21.0,0.0,15.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.99406,-76.938812,32.66,26.4,30.0,3.0,0.9,rc_1,44.34980983415398,-39.25358320489233,unlabeled
3049,15258,2024881,1746076802516,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,23.0,23.0,0.0,54.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994068,-76.938805,33.84,26.4,30.0,3.0,0.9,rc_1,44.956242921484986,-38.36546042981452,unlabeled
3050,15263,2024981,1746076802617,0.0,120.0,,0.49,-0.25,1.03,48.0,-4.0,-3.0,1.17,1.7,69.0,7946.0,31.9,4.21,,12.68,0.955,73.6,,42.0,5.0,24.0,0.0,24.0,23.0,0.0,11.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994076,-76.938797,36.06,26.3,30.0,3.0,0.9,rc_1,45.649309308061405,-37.4773376547367,unlabeled
3051,15268,2025081,1746076802717,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,25.0,26.0,0.0,16.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994083,-76.938789,37.74,26.3,30.0,3.0,0.9,rc_1,46.34237569340668,-36.700230226247804,unlabeled
3052,15273,2025181,1746076802817,0.0,122.0,,0.55,0.79,1.05,40.0,-3.0,-2.0,1.42,1.42,100.0,8919.0,32.0,3.64,,12.23,0.954,73.6,,60.5,5.0,25.0,0.0,25.0,26.0,0.0,136.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994091,-76.938782,39.92,26.3,30.0,3.0,0.9,rc_1,46.94880878073769,-35.8121074519588,unlabeled
3053,15278,2025281,1746076802917,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,27.0,27.0,0.0,64.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994099,-76.938782,41.92,26.3,30.0,3.0,0.9,rc_1,46.94880878073769,-34.923984676880984,unlabeled
3054,15283,2025381,1746076803009,0.0,121.0,13.84,0.51,1.2,0.91,42.0,-2.0,-1.0,1.59,1.8,89.0,8278.0,31.3,4.83,15.0,12.33,0.955,73.6,196.0,51.1,5.0,27.0,0.0,27.0,26.0,0.0,2.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.99411,-76.938774,43.07,26.3,30.0,3.0,0.9,rc_1,47.641875167314105,-33.70281586124759,unlabeled
3055,15288,2025481,1746076803117,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0,32.0,33.0,0.0,96.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994122,-76.938774,43.23,26.3,30.0,3.0,0.9,rc_1,47.641875167314105,-32.370631699025274,unlabeled
3056,15293,2025581,1746076803217,0.0,121.0,,0.56,0.77,1.02,49.0,-4.0,-3.0,1.4,1.8,78.0,7627.0,25.8,5.06,,12.15,0.955,73.6,,43.8,5.0,30.0,0.0,31.0,32.0,0.0,90.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,38.994133,-76.938766,47.44,26.3,30.0,3.0,0.9,rc_1,48.33494155265939,-31.149462883391877,unlabeled
3057,15298,2025681,1746076803317,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0,32.0,33.0,0.0,46.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994144,-76.938766,46.72,26.3,30.0,3.0,0.9,rc_1,48.33494155265939,-29.928294067758483,unlabeled
3058,15303,2025781,1746076803415,0.0,120.0,,0.61,0.7,1.07,43.0,-3.0,-1.0,1.42,1.8,79.0,7838.0,22.8,5.17,,11.92,0.952,73.6,,44.4,5.0,30.0,0.0,33.0,32.0,0.0,26.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,38.994156,-76.938766,49.53,26.3,30.0,3.0,0.9,rc_1,48.33494155265939,-28.596109905536164,unlabeled
3059,15308,2025881,1746076803517,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0,32.0,32.0,0.0,14.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994167,-76.938766,49.14,26.3,30.0,3.0,0.9,rc_1,48.33494155265939,-27.37494108990277,unlabeled
3060,15313,2025981,1746076803616,0.0,120.0,,0.35,0.82,1.03,29.0,-3.0,1.0,1.36,1.4,97.0,7841.0,9.7,3.18,,9.58,0.955,73.6,,44.1,5.0,33.0,0.0,33.0,33.0,0.0,60.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,38.994179,-76.938766,50.87,26.4,30.0,3.0,0.9,rc_1,48.33494155265939,-26.04275692689164,unlabeled
3061,15318,2026081,1746076803716,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,32.0,32.0,0.0,42.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994194,-76.938766,51.04,26.4,30.0,3.0,0.9,rc_1,48.33494155265939,-24.377526724113743,unlabeled
3062,15323,2026181,1746076803816,0.0,120.0,,0.26,0.69,1.06,25.0,-3.0,-1.0,1.29,1.4,92.0,7926.0,9.4,3.04,,8.99,0.951,73.6,,44.5,5.0,33.0,0.0,33.0,33.0,0.0,248.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,38.994206,-76.938774,51.6,26.4,30.0,3.0,0.9,rc_1,47.641875167314105,-23.045342561891424,unlabeled
3063,15328,2026281,1746076803916,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,33.0,32.0,0.0,22.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994217,-76.938774,51.69,26.4,30.0,3.0,0.9,rc_1,47.641875167314105,-21.82417374625803,unlabeled
3064,15333,2026381,1746076804008,0.0,121.0,13.84,0.22,0.83,1.06,34.0,-3.0,-2.0,1.37,1.42,96.0,8057.0,8.3,2.89,15.0,8.69,0.955,73.6,196.0,45.1,5.0,34.0,0.0,35.0,31.0,0.0,6.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994232,-76.938782,52.3,26.4,29.0,3.0,0.9,rc_1,46.94880878073769,-20.15894354348013,unlabeled
3065,15338,2026481,1746076804114,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,35.0,32.0,0.0,10.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994244,-76.938782,51.93,26.4,29.0,3.0,0.9,rc_1,46.94880878073769,-18.826759380469003,unlabeled
3066,15343,2026581,1746076804216,0.75,121.0,,0.22,0.88,0.93,43.0,-3.0,-2.0,1.3,1.42,91.0,8115.0,8.8,2.81,,8.57,0.95,73.6,,45.7,5.0,34.0,0.0,35.0,33.0,0.0,216.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,38.994255,-76.938789,52.29,26.5,29.0,3.0,0.9,rc_1,46.34237569340668,-17.60559056483561,unlabeled
3067,15348,2026681,1746076804316,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,34.0,32.0,0.0,10.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994266,-76.938797,51.98,26.5,29.0,3.0,0.9,rc_1,45.649309308061405,-16.38442174920221,unlabeled
3068,15353,2026781,1746076804416,0.13,120.0,,0.2,0.84,1.2,45.0,-4.0,-1.0,1.48,1.53,96.0,8071.0,10.2,2.83,,8.63,0.956,73.6,,45.4,5.0,34.0,0.0,34.0,32.0,0.0,19.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,38.994278,-76.938805,52.89,26.5,29.0,3.0,0.9,rc_1,44.956242921484986,-15.052237586979894,unlabeled
3069,15358,2026881,1746076804516,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,33.0,33.0,0.0,26.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994289,-76.93882,51.69,26.5,29.0,3.0,0.9,rc_1,43.65674344757756,-13.831068771346498,unlabeled
3070,15363,2026981,1746076804617,3.9,121.0,,0.15,1.18,1.23,41.0,-4.0,2.0,1.71,1.71,100.0,7958.0,11.6,2.88,,9.03,0.951,73.6,,45.3,5.0,33.0,0.0,33.0,33.0,0.0,20.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,38.994297,-76.938828,51.87,26.6,29.0,3.0,0.9,rc_1,42.963677062232286,-12.942945996268683,unlabeled
3071,15368,2027081,1746076804715,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,33.0,32.0,0.0,30.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994308,-76.938835,51.92,26.6,29.0,3.0,0.9,rc_1,42.35724397490127,-11.721777181424098,unlabeled
3072,15373,2027181,1746076804815,0.75,120.0,,0.15,1.15,1.1,39.0,-3.0,1.0,1.6,1.81,89.0,7916.0,12.5,2.94,,9.21,0.956,73.6,,45.3,5.0,33.0,0.0,34.0,31.0,0.0,30.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,38.994316,-76.93885,51.43,26.6,29.0,3.0,0.9,rc_1,41.05774450099385,-10.833654406346284,unlabeled
3073,15378,2027281,1746076804915,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,33.0,32.0,0.0,31.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994324,-76.938858,51.14,26.6,29.0,3.0,0.9,rc_1,40.364678115648566,-9.945531631268468,unlabeled
3074,15383,2027381,1746076805009,0.0,120.0,13.85,0.12,0.25,1.07,23.0,-1.0,1.0,1.1,1.1,100.0,7923.0,12.1,2.93,15.0,9.3,0.95,73.6,196.0,44.8,5.0,33.0,0.0,33.0,34.0,0.0,22.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.994331,-76.938881,51.3,26.7,29.0,3.0,0.9,rc_1,38.37211225639586,-9.168424202779574,unlabeled
3075,15388,2027481,1746076805113,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,33.0,34.0,0.0,19.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,38.994335,-76.938896,51.06,26.7,29.0,3.0,0.9,rc_1,37.072612782488434,-8.724362815635072,unlabeled
3076,15393,2027581,1746076805215,0.0,117.0,,-0.04,-0.21,0.9,0.0,-3.0,3.0,0.92,1.1,83.0,7852.0,12.9,3.03,,9.62,0.955,73.6,,47.3,5.0,32.0,0.0,32.0,34.0,0.0,19.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994347,-76.938904,51.2,26.7,30.0,3.0,0.9,rc_1,36.37954639714316,-7.3921786534127545,unlabeled
3077,15398,2027681,1746076805317,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,33.0,34.0,0.0,57.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994354,-76.938919,51.3,26.8,30.0,3.0,0.9,rc_1,35.08004692323573,-6.615071224923861,unlabeled
3078,15403,2027781,1746076805417,0.0,117.0,,-0.07,-0.49,1.12,-16.0,-1.0,1.0,1.22,1.23,99.0,7861.0,13.5,2.99,,9.78,0.951,73.6,,45.6,5.0,31.0,0.0,32.0,34.0,0.0,100.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994362,-76.938934,50.73,26.8,30.0,3.0,0.9,rc_1,33.7805474493283,-5.726948449846045,unlabeled
